Delegator,Amount
cosmos13560s7e0w2pdrftexlll0ux5zqejf6dlrdq0ca,0
cosmos1zjjl8f5gw802w3pgqr4e07u74978kamgc6l87j,4.526813
cosmos1waw8690jf6d7sqcjzxug06xvhshj5usvqkckxj,2821.97
cosmos1tszxwewx75hl20ftj2menxrrkzjsvda36c37nc,307.927146
cosmos1t49tern5h3e44facuesm6nxj79gxukjggvc89a,49.995
cosmos1q0pddhxn5hn56hnzdfsz6l40z484lj06vtkjcr,15.041181
cosmos1pnaed6u098rw2579j46da88vsn48y83w47529y,11.848618
cosmos1zd22sqxyfreercax2zs9cdtyhp5lq94j9z6mhm,11.261282
cosmos1xw60gyugxnne3h3pxndm4yu5jwz383gwr0nque,0.610066
cosmos1gnxwp39jxffsxsvs4mxdnmc77kvpx3a4h986yt,440.995
cosmos1r0vypmef8ngerx5zj85kgykdf0j7vhwj6ac49n,98.585501
cosmos10kxy4wrpu59revs6ashv3gg4wra0urcsgz8uwy,1.3
cosmos18v6760cz22e9v6dkv7gxvlvr95sj8hrxd49ase,2.93779
cosmos1vqxlff3ytx8xc2ts934jezsvy43xrs8tnv5m9c,85.764896
cosmos1pfxykxv5a4npdk0pa9nk30qlev6psma0wwpgpu,0.002244
cosmos107vjqq2g0ksant3ga08s6am7j9pk7vwqlfuu4a,1030.970614
cosmos14v2qmuz7xd6wngfs7zshu8d2tcpj02eq8hl5f7,3500
cosmos10hzm3tn65wa79v8ynnswccc3lj6q7eq4r4sh54,6.621021
cosmos1pgl9g5yqzzf9r26elw2jfa78lt48u8dst6kxps,51.996999
cosmos1gy9tj09vxh90un6438v6rskwsjzezuppp37uqf,7.994
cosmos1dxnt8km0qz67n87zmvkk5j0zx8k5zqsvz665fu,1.701578
cosmos1qcg2kslq2n897d80gyc0zs49aknjepz2ef8e9z,66.562639
cosmos1pukaejgerp5k0t8ss92dlqug6gzsq5dc5n5hu8,52.6
cosmos1t8lpwmeh2x0ldtadt4jj8j7kuv4w4m9lu50ya0,10.13
cosmos18zudxnrayydy5s5f6wx03vzas083lzn7ltfa73,15.123074
cosmos1wcglfxddvpygwl22e266ams4tgckhly7q70z8z,0.121998
cosmos1v9xawlkrtstkjfqlgp6fjtajmj08svjn5hr7ku,2.1965
cosmos13p256ew047km3t34p3gwa6608e27hcda7l9x0l,28.1068
cosmos1p2nu2muyq0nslwzm7lv87d0va6uw2j9hqsxk3j,15.37955
cosmos13pnkc3xzza0cqt3yvv05rnpa4mcpugkmz8xgr3,207.73203
cosmos1rdhkyye6pfqjrqstavej4mc729pw393t60yjeq,0.000001
cosmos1w4dvch3r23s4g07mggfl4l7t4fljxh4eyq5zdj,245
cosmos1khp3dyvml7u4qzs6uqg4atqd3wnjg6awdlvhrr,0.009999
cosmos1qvxy0gzrkn46kz0feg75vzxfv43wyjc6y3yndk,4.894
cosmos1g348shrhef9tv76fss2l6jqwf2qw9vclmkk0mw,2100.03864
cosmos10j9a6a65alsu0c9h83l6l39kllkq84mz9a2hl8,147.66042
cosmos12f5wtf9g7c59nnqe8ln0uy86j5t39umv8v8zfn,13.734762
cosmos1txfsfxpgrhz6za76rmh9vhnl7plqly240mjhls,30.951999
cosmos14vkhz2f5purwnygw2shp9fqehzw99vvd4h7nnx,0.3
cosmos1ed5fnjgm52azg335k2t3sh245frthuw5zd4zgu,645.563543
cosmos1lgctkpfy39a3urqj3zjadzaqwx4vnlnyvaq4pj,552.823438
cosmos1cmelryz8r3g9cm65gdw6dufxsqpqwc7ym7cf47,0.471788
cosmos1xfxdd93lf6mav34w20ltyr5lvme4y4dnhlxlm5,114.89750000000001
cosmos1u0m6k3xr85e8rs00s46vc4xmrdtq5gk64y4qu8,0.439945
cosmos18p6yuhjngsxsw4adjvkjgvm8rgwg05t65r7w7h,1165.501841
cosmos125wqw25yeuf0khzsfdm7vkselvsu0k4jx8mnfu,4.449831
cosmos1tflk30mq5vgqjdly92kkhhq3raev2hnzldd74z,277.9
cosmos12kgf84p8h3gzxwa4dhxsp9q48waymzkrtgqny5,457.676764
cosmos1nndhlqe60aw039ukp7p2xpxv5rvcv2j0trxent,461.418347
cosmos1tm3rg6ym6h8nz39zy0uaa5f7w7yq09vzg3zaky,0.009999
cosmos1pjlkfhknt4dnyul2xk9yrg8qt0e6jhwx85hqxm,0.94625
cosmos1xj95drzct5zu3dgdmra4z600hny3ssa9grlujs,10.455114
cosmos1s4tkwhj46hp9d4p05lymzcg2lrqcvd0k8rhya6,4403.722352
cosmos1nht7gld9l3jnpnnw9g0hxvgt5hzc49nymg7jq2,0.075
cosmos13e6gjgpvyv0ynua2p6s6qqgvu3vv43p9cfgq9u,0.000001
cosmos13jfxx5extjdpc2st2lpynmvam74dyjd6zrjh3w,178.905499
cosmos1nzftep4nshn2yeqlpndnqzq08z98y5vlxt2y9t,1.684198
cosmos10vmy8jlml58ktc8axux55z7qz2y4yrfkedlll7,0.003
cosmos14mhgqr3dj0amn3764ywtsq39p000qupu9cd8dg,10.698821
cosmos1t9u4w9gthzpv5f4jc2ek4n3rtt4zhwshpfsr06,21.064819
cosmos19fyulyp7xsl3dlckdg8heylgr9u6fz3rzae0fl,1.255226
cosmos1ghf4qwezkrgfuaxncckrzn078wyg5maq7yq38j,67.830538
cosmos1vvfagq60eejc9x8wsy67hc7y6w5s93lqqt9aak,99.946898
cosmos1vcwvu4gx2ckpd36v3m75pk3jfp4j4hk7ahk6ha,9.979782
cosmos1mqxhw3g94nezy5saaj83y5x28lvqslctl08cxr,0.5
cosmos16xkdudkdeufs3g4j5nnx6ssp7vavmcfyzwtukn,28.997500000000002
cosmos1q048yluqfxnmxfrstch3he0cupv487wk2ar99h,10.420564
cosmos12n9jgsag652ypf8530kmn77xyq9mf9c50vueew,1.985208
cosmos1y05p8y2ey080s9p93klvmgjakyj4gkvnk4kgea,42.999
cosmos1med0wca7rhqln3edfa3fwr00kkl55023eeshmx,192.285212
cosmos1f6ps0njsmx2zsngww0xknw4hcu7ve7arwa72ft,486.766264
cosmos10cwmlcdty5am3jx7jhga62jdww8vtzakap6fkh,0.009999
cosmos1zgd6069zp596w50xym0rw3y55xf5srjnr8sag2,400.449737
cosmos123r04sa00ajdnqpll74u8d3hgjulxr4nvp3ct9,1.71122
cosmos1vajlwd8xf7fu8pqrdn7rwhzpns3cwcjp3aqwaq,39.281039
cosmos1wzyzvt9wvp3unsw9rxryzwp05lvkkc7dt3vrdn,1433.1438819999998
cosmos1t0kvmsda2c3aguq2g9hcxuljuuzatvkludhnsl,0.000001
cosmos108up5r5zhn7rs98jxfy9mxqtplgy8j92r7ez5t,32.95865
cosmos1z5hk7lz08a9uq80lukey7hsun77t38y5r4angu,704.998873
cosmos19j9sc09y9ptnwm0nj0ct6yudxxl3da0fu73qv3,115.763609
cosmos1jwgysx5qvq276p0hzd59hy3vfr7pl205lhappt,0
cosmos1z05e986jgkvjguha73r4nz7y94grzmcs89ndas,4.539749
cosmos1fm8tk6kct8wk6wpsllqqgveysgwv0drmh2rds9,0.19160200000000002
cosmos1p5470m72h4uh0z0hu4v0vxmauuj2srmjwxsn9l,24.017371
cosmos1zvq42vp44h8hkhh833x4zcme4xp87e63qxgazs,5.267607
cosmos19pdymmkusczsrqul82au4lydzlmeahsuc35ndx,20.938558
cosmos1yelxx2cekvfq9z0t95f2cvr4us2qfhstdd3d2t,1.377999
cosmos1nctncnw3aewxsfz7kq3mgh6jppy027x3wguquz,65725.811508
cosmos1pvv5gsvm9zjs7mycag77c3gzm8rs8z9knd4r4u,0.000109
cosmos19vtejvzyet3xx8tgk05uylutxf8wyje6cmj9dz,1200.712961
cosmos1t2xnnz0dkq7q5zh2qz7kd7w8re7v57nxzneyr6,0.051646
cosmos1x49wecfcmlh7ml0vrv6qyxv6pa9p3efhu68dzj,0.061169
cosmos1h2e48lekl03hkmm2z6u6zkm2380peukz6zslqx,5.838026
cosmos1zqrk9uklezy83qnmmzvt2fzuvzxy5julhw6pyx,152.110758
cosmos12tmnsf8603dtrr9zfpxxhn07r0jdrk6smmdc67,213.751917
cosmos1l3h3mwewky3zkh0we9re7zdtgf2df30pq3xmw5,0.016927
cosmos1ru2n7qxd0lk92p5qm8fte94tct32guka6dar5w,5.092007
cosmos1glxa4geluky0nymlxmwjhmss4857p00zd6u5ry,30.845659
cosmos1jvxg5ngewnjuwvzhdwdexr5e9xfpk9v7evrz5l,611.700867
cosmos1y9g6vnykz7zm7lv4tfm484aelxcnuggys2qvde,143.0794
cosmos1l0pfyr73l6fwy8mak2xy77gv309lmy76chxmr4,4.903741
cosmos1z2f3h6l9j2n6nn262afp0xrrktvgxc5rpw0szg,13103.003239
cosmos15mcxx0fg9duf0epdtx7vpr7aqp2sgnlewwp2e2,17.99
cosmos1qwnw32hlwjwsmfcw8s6224pz33m50h8cyjzwug,85.901559
cosmos1hxepfyk2wsejtpnls2uypxdmgtj3y3gvqlasjg,0.001
cosmos1268uf3hgehkyne2lzzarduy4cvlf8qhrthr7st,19.978155
cosmos1a9ss5r3u0u8p2hatzwdg0n0gjd65d75pgmvg9w,2.4
cosmos108jsrycnqe2w80r3dctgqgp8rxu997m5kegek9,101.937531
cosmos1jng2ws7awp4p8ar2pnv8n9ue3ljnla327adp7t,2.707605
cosmos1tvrhczgwn42fes77nhhr84765cp6ux2v88ah4h,0.86869
cosmos1gstr3zjfak0cd4ygw80ujd7n9z0qqej9m5qq77,32.897895
cosmos1ampnwsd004nq3kw4jrry3syqvu3hnqxe8hv495,25.4
cosmos1lgz35zk2awax3srxhagfa7a03t78kawtjexzn4,18.432360000000003
cosmos1yjx7kggk9t7ngsu7dpuargs8qmt83rmy5n782h,12.064713
cosmos1qmh7rl79vkrz8f8hhutdeuvczzyjqekykzjaa0,0.73322
cosmos1gqmh7etsxttm26y23jlhu63ll9af4s98ccjjek,3.488
cosmos1usy4lm6n3x7aavpt7l7ruwfyezrj5ejxjxetp0,0.753025
cosmos1ptlywxw3rwttt73ulvp2vqahtm6tqeflzww7jg,21.293621
cosmos1se5ux03a3lnkpxgg3pgv72mu5mdy806q5qkz2z,22.918418000000003
cosmos16yxyd43w09u6agqwhwxnqrzukc36hdhdr636cp,0.0006
cosmos1rg4m443tulurfwaa0hwvtp88py2rv00grrz98z,845.3875
cosmos13ywu4qw6fnzar2lklvyghn0awstl2gxlshkqqa,0.009999
cosmos1yau8z7xy2dezu0zqrncf6x4jdf7dged4wt6h9a,1.61238
cosmos127hgtctg3uv8wrkpdaen7tycl2pmtej2zpfzy9,10
cosmos1q4c83un9ke8fr4vmhecehqc2ksq68j93gnk93c,10.046147
cosmos1yqfujme002j8lzuguk59x7rphramjrq5zpsgtv,469.600793
cosmos1dxdezjtuavdvpdt8sphpykrgh42y229lhmqgyy,102513.750785
cosmos1m9ds34gm2qpp7k7lr3dwqspecumfmxm5uad8gm,40.895
cosmos1vnuh35yuddj48ekry3ytpm6ehlw7rdz0fkgvy4,0
cosmos16uc3s6u4w5q37vf569jxse7wf9h6cxukfqdu3v,0.040959999999999996
cosmos1m5r9c2fpksqyar5aa2s00y295hcxpk3ncwnddl,177.542624
cosmos1g4af00ajut5ggpl2kc7a997ka7amgzmxn0geh9,0.129987
cosmos1vddk38gkej7gwkqu6hmfxen6rase0n066pr8x8,2.778
cosmos1ep93hhdk2mtd0j548x7uvtxtz8yj6r8jdtq02t,0.038299
cosmos1fx89r5h5cm80099kmna7vvuc083x0m77m2qr3j,5.554
cosmos1q6flfqz4jsad236uyhts45n9ptr4my4ld4nqwj,145.99762199999998
cosmos1ywwr6elt0h2v7stjzqf3t7cceqd6njk5zqfqdm,50.116729
cosmos1fs26cueh9xhua5yz82q5yrehnqrfnxu6mq0375,119.989
cosmos1c48w78hztxgvdxxp63h7u6m0s0p7ehkt9gvvg5,27.179785
cosmos1d903k8uquk27lkdr9848jalgfqqgmc8pk26m2x,90.452517
cosmos16grff6j8d7fn9j22c96axh2z4pyfx0wv50ay62,382.406396
cosmos1vkthfcdhnn4uvz83q29vwkx2qpzjmpueu0qvxj,60
cosmos1vcrgkchma7u4ek4uugln0crdsymxcmrtves506,0.000001
cosmos1wu650wldjjatvf2kwf6ux3u2llpp5y0qxwavre,0
cosmos1dvf9d3sn0vme3aa5s6esvqu58ultkeggy2zz2s,2.341348
cosmos1qza64xa85k0558v4dl0n79m00hadens3k9vutc,517
cosmos1q7s4ss85wmx4y0xtejgq0jqlf2tctwp40mx4vy,20.005539
cosmos1r6pv4r3xnp3ktahxy5adw5us3zj4gx4nld839s,89.333998
cosmos12quy382s9qumscw9z6a4fh28wle64rweqs587g,413.829873
cosmos13j2mgx53s7r6fyns9wpfzkdantrmy3fz84k4eu,70
cosmos1qaq7nt5vdv8sd8njxl32ek0wlav3vkv0ln0r8q,0.19996
cosmos1gwpuk4a96kspqgrwhslgmyc8znylmjr22p5z4a,0.42588
cosmos1yrhwxemma4x5wgedjmzrcxtjxdx9cc2m2zvrma,0
cosmos1xxgs260cd6mhhsvtq8ye7389c040ug2nevdugj,0.000001
cosmos1gdctq8ry000hf3ww9nmlz659fc0fmz736xpnct,5
cosmos1xgw27wq92utxmekayzy0s42pyw0fxy3g9vkq6k,6.072106
cosmos1mujqa52fnxhhpjegx6kr8pgjqqw3jyk43j6eyv,361833.000005
cosmos1taf9nu2exqcvn8kw7ssy92daay04gss2l3wzlk,3.9
cosmos1dpl59mpxdyx3vzhdz4940q9gql4wnj9e4dx84j,0.112507
cosmos18k2gt2t6c4n6rec2pt5rhgpzsy2pjujlupf9qj,9.128997
cosmos1tazepmz949lcq5w68te0msxyje4hhcdqkt9lj9,99.95
cosmos1z9x346rvew37snrl4rpygces84u0q2rlyw9pgj,235.818348
cosmos1vchx69nwm3647y5u0yke02h6yxxnvggapqpmkl,42.113594
cosmos1wa9ecplve95gp7x0fm4px0dec35a0y30ew9qlh,2.380607
cosmos14hhtutrtw83tgg7m7d23x96r8q506vau3ux3yr,0.009999
cosmos1kzt3nrh447q03vgnpzuzjcz5pys6gpmu8c935x,0.1
cosmos1d5f33e62nnwsrpgjrdnme7ycurk5flgsxf2vhg,8.152343
cosmos199x7eswwlrzcaz03zp892d0rya7hr2mp64y3z4,28.455793
cosmos12nt5g6hmzhnha6zf5dhfjhaclxe0qgqyzpe39m,22.368679
cosmos13zrtl8fjr0e3hjl8pt6hck7q5y9ausen96fxpa,147.528722
cosmos1d6uhp0whdz08g5pqeg3y64726337su9yh05z2a,158.54129
cosmos1g2k8a5vflqzhdzn35fr5mq42rje8rd6gd6nla5,23.203044
cosmos1qp8ct6hqtwnpg0jmcy5sk5sdheukrhl7em7yeq,20.785655
cosmos12uj0pqtc3jmdure4m455nre2a5lsx4zpwnqpu2,113.212881
cosmos1985tddd8dnnsj5egatd9vty66d67uwy9e0t0jr,11.911175
cosmos1zc6cnms0mknceulnx4vz3r6czrmrfc04vaca0u,0.009999
cosmos1rahfp7egqwsgz3zs340k547axlhvx72qf8gd0c,47.101284
cosmos18rwvkyrfu72s3hdgygwemyrpvpzdakjprafxhn,92.093974
cosmos12vs20u66sphz34l2zjhel7rdmrg9hcz4hhk7aj,34.776305
cosmos1lgm7g9w6nwatwql7qdnt44ta5mjxplyejg4rp8,25.67453
cosmos1qymc3u328ezpcgrknhqf6ysjl4l0y6j6e2aerz,0.000001
cosmos1fqm0n8zg707qc0yp2f9n23xlsqngln3e88qy6n,60.255114
cosmos10ert4vzvsxt3adl2r6627vu5wshf82jhcet2x3,27.619
cosmos1m0e7gtl6pw43s7ja2zcj02khsa4g64synasm4d,12.695547
cosmos1r4ccducw62l94zzvuh9pnuw2c5acst9dqcnwt2,5.573033
cosmos1zh7ng3yd640x4grgp7txq9zccx52mhd7u6gnkq,0
cosmos1f4stt6ad485vmf9m90lydsu2sh0fyc2sjuzr76,100
cosmos1tnz2w5x87vk42ht9y2wzr6e6jdyccxe8gvz800,0.001
cosmos1ema8spvkvaxgkjfj0sjku75w9le92qmaq5vwdd,1.097944
cosmos1pav2c8ly6kv4z65gsmxu5gh0xzmxlxwsqm7w8y,188.389523
cosmos12fdm9hmj9ap4zspyq067h8hawdklcvcffhz6rm,5.7
cosmos177phsdqlxdtxr0s7343n4jlysjtx0s0890r66v,0.009999
cosmos1ldd7xzu2mgve56myuadt4tjhghxkwamt9ur45p,10.214761
cosmos10efceca48f6qg253jr27vt5pskrvl7x0ydnq28,14.979
cosmos12vm35jhmq08n2qegkjg98kcrpzx6h0sypfhjqe,0
cosmos15czt5nhlnvayqq37xun9s9yus0d6y26dx74r5p,4757.73985
cosmos196k708kmjq6p4e4vkcqt0qrx2zgpl0r82269g0,1.96337
cosmos1p3t953u52zun3u9q8ulapmzwpdqjafy782zq03,11
cosmos1vckg84m6m8p5uaeqlmm7r3hg9e96wyey88q6w4,19.8
cosmos1qck5enpfq95ljfnxsufnwd2z6sypjl2azzkz8t,9.302691
cosmos1qlh4cynggr49at5f2dkhxvc8jyx5vplze4xmkr,0.000001
cosmos1t3l8arup7mqurauwt772amk39d9j6hj3ghnln8,441.826057
cosmos1sxn7hlcf077y9e0wzja5j29uykywnpnselqv0e,26.757887
cosmos1p332su9222fugwddmkhtads8kg9nyhx7gtt46z,14.961256
cosmos1g8g88rd5xr57263hp73uehm4whp3nedys369hh,200.61173100000002
cosmos1eq5xt6x4nar7yr4zf6a4xth85vaanpej66uu3z,29.997
cosmos1fs0f57twacy0mq8u87hrf3xsmmfa48nd7056h4,44.247523
cosmos1h5htkl558kecd8nayg3m536cxs5shxpvwn27um,174.128847
cosmos1maupl92u6k220f30s6nwxaeq00jh07etmatm6y,43.5
cosmos178wsr62lq25crpvag0r5wep2jplw3jqvxgad6d,921.09833
cosmos1v5gf4csnx9ng2nx53mj5xk82n4g8puywtqyjcl,0
cosmos1tx0ctdxvv5f9gt26pmxte5asx368mkkgerd9c4,1
cosmos1nxnnr76g9q0hufnyy6kmzuj05r5sz2p3k82jk4,16.392622
cosmos1y8g0wtgj54mrw8u0way6jfjtxse2q0p6zfy2xf,0.000001
cosmos12cddxqayqks6pzuy6uh6ep6esvy4suknqc875p,19.953823
cosmos13e6svcf0dy58ee6z7s8d5jjmt92jz67krvka3w,220.125371
cosmos1nledmdxlg7nq7l2r4k77fzn0rvvmcsz05ghh5c,33
cosmos1p62muelesv5qkay6qx5y9049x8fg5a9mp5ee8v,23.316968
cosmos1dys5f2xrk3lujn0q40ghrzx43pn642fmae40aa,100
cosmos1shykhy4pxz4ydqf09jsrcsuhmfrpn5twq7dfz3,0.000001
cosmos1zzft72uz4pygtf94cysk0cqkgy96rhat7cesln,46.548405
cosmos1z66j0z75a9flwnez7sa8jxx46cqu4rfhg35jxa,10001
cosmos1mwtftj2la50jkz0c4kmzkv6nzfhklyzxayfx4h,108.290674
cosmos1pay7z2whtx0p20nmmlwmqhkuvtfa4fxpfk9h6j,0.000001
cosmos1s5qvqf9qc930kzl0wny3yp5klfrk4hzh2qx4sp,4.99
cosmos1frnz3zv04mqgzflqpsuvlz5zpdgc4jmzkg0g5v,98.980844
cosmos1dwh6mrvyw0th2lknnjy88zc0mwynj7yfw3hwep,237.035556
cosmos1dgkjuvkvylpm8ud2zpylx326hpztvm7nnwa9gc,248.09575
cosmos1dy7phatzqt5wg9y2ne2c0n0urlq4cckursfuk8,0.957997
cosmos1d3c3ufhd65yasu2wa2hzwm86wmyjr68u7jqvwu,114.472102
cosmos1q07kxp5swthmjhgrttxmp20y5uhaqjql4ku4zr,72.033441
cosmos18ad7yknwncelc0tcelhzhfl9gpuf54zqgqjw5u,99.4875
cosmos12tkfdn5tx6m27843q6k6t5kjqgqy68527hutpz,268517.054513
cosmos15ys675y2jlq4rzhtlws5ksz3mhpxh4lsdwwnxy,43.871332
cosmos182njm8fqrskka0sftwqu25rsceu99ggc7408qn,8.709992
cosmos126vrwh2fmmd0lje32dp36pureq0xyyty94jyn6,10
cosmos1whjlz8u5r62hhh75fa22jk6njmxqmwr4783ast,3233.565929
cosmos1xzararcnz74ldlcnpc6f9jm3tzerpwuz54remy,8.090218
cosmos1fwzpdylhwpwck5gexylsnqv3n26wh2rmxku6ur,99.95
cosmos197sh80c36ezyrnla8ge3jp4f0waay3hshlx4vz,2.369378
cosmos1kdzu0w3e9v3ne2ys8aphyz7cf7dxqfvd0qsvhd,0.489
cosmos1pvj0fpstw7cnxak6smqg06jzj5jmfkfp9zu0qw,3.2004
cosmos1uwytud473n2u9tm7d9jgxqnaygkhrvhq6pju32,0
cosmos1fnefajxl27gp628hne5maujz37vnv062p60zjl,0
cosmos15n5vqfd63ks89pu2rwhfne686wtsry739hhd6k,5.902495
cosmos1hh7q0rmkr3puwn2klefss739nydlgexje0vhrl,1.2
cosmos1hmd7dc8jmgxlewgc43cwdqdxnwfdrd464zkzjv,707.508768
cosmos1kv42tl3qdunx3zk78v2fyn9jjnha6x7dvhqpl9,89.285719
cosmos18rh26yj7t6xlauaakjl80pxaq5z5em0amump03,104.691042
cosmos1xy9alpgfsy94nsu0vhehjp8gzqjfp20rqpsq8x,3.369772
cosmos1m98l06fnr7fe4uj7mc9fzl0accz2rm8ch0efz2,61.9994
cosmos1rud568t6pmvqjp4c27sawugrvycyzm357c3489,99
cosmos1ce0ttfpr49yghywtmv5xldu66s4y77mdx0r6md,34.9975
cosmos18tqmn879leps8qrgds930c9nltp47wy0lum9g4,8252.82
cosmos1pwh9n6y0dc966ynteewz570p8flpv808rvkmxy,15.537174
cosmos1f7qtn2hqzyyvdj4km9336wgq3m2jd9xryuj0d3,28.95
cosmos1y23dqc2vlnc6cv2u98xm2t6alxlcke9q0sp9zk,7.363
cosmos1fwxejxc90nemfwec6uk9mcwmvc3a9g4cpq752u,3.694
cosmos1t34celf3v4c8nk337skserwqpeyhww80v8n7sd,10.0928
cosmos1v3pytm64huf8el2jeprfrrwfcj53w3j8ud7upa,0.005
cosmos18dptthx9aj2k3vvxe8mhszwxyczeptvymxhcha,4.645316
cosmos17v59extektu4cx39dyxtcmzwh0kr99t7a709aq,0.41969
cosmos1tjls8slswna8pad6fynllg30dmgk8ffrdgwk3f,27.459068
cosmos1ynxfusp8yzvl3qw3udnt4vp8fqm87yqjc2re48,61.424517
cosmos1dg57qcf4sv7tdu2074m4gu0wtv6n4hdvpt0xf0,0.000001
cosmos15rd7h8p38vayadwhmxevc29dmhq4ytpd3xuzep,2.365386
cosmos1a9r4tlmmrwdc5lrnlnpdnpxfnqxxf064l8y3kl,456.314373
cosmos15ah7q42pqfn0ulgajw8dfdrdnfr20k8da8m46f,2311
cosmos1ktellj70xqqefk52498kdtt9s7mt2cug70gdem,2313.3
cosmos1dcjfpgrhkws5pudchn57vacelm6qzch6elxuqt,0
cosmos1rhuug56a2q4dh2jn4wxwque70ayhpnuq6f2flz,54.776668
cosmos1eynvz9z80dz2wcrzvvufm4z3g3cdgqstkeqe3g,15
cosmos1yr3ammc6q09f08xxhu2vaj6ax6tys26fnjydas,14.513111
cosmos1xzplracjc67l7yp3dzwedxp63t63nzw5as7ynh,7.355762
cosmos1fqflpv6p7tvsdsaphprf9awuqq8esyhpyfwuak,4.6
cosmos1zz045r3depae3cwafec2t6thte3fle7k6vag94,54.906568
cosmos1qmv40s8he0q7ghguzpqqvvwhvx75as7d04zq83,4.123499
cosmos1p3vafxwg6ncv28446qqj80phwklggfwzx84c28,1.39607
cosmos1kjcedyrk7p5yezwc73x9azetakkx0uwmgq9xgn,24.558698
cosmos1733ll2drn98vkfa4ppfmunxmqmmnjpsn2t8gm4,5.698192
cosmos1fw9j8t58umwh7v98yrl5xfj9rm7cnec4m25nvy,0.007
cosmos17ycqxmdz6j44tk3593st8hqyqgjm609vussnyt,137.660749
cosmos19j7hdkp03ufu5dnl3dyd523r4pw6llykr5h80s,167.67130600000002
cosmos1cr0ref45mpuzj5hg8u2kchlkygmftnh8yvt7a9,27.539106
cosmos1874cydrgh08vw5swthy57r4v5e6fp6a43n8xra,0.934749
cosmos1sxylhtlemrzw49w7p32mxfasss6tng362twaws,94.000001
cosmos1lw547lmufxnjzmrdnuj2krkd72xuh8pg78tfjw,5.8
cosmos14drsswxtac73edxnd8n2md942cypts84uukthk,100
cosmos1zmv4eg7xml5pz26vrwmum4rwdrtasqnfzza3t6,3.064
cosmos19tvd38rhdzhnuxv34a5jgayp7uej5e6jzvj9n6,49
cosmos1nmrv8d44dzcuhhqn7ttas2ufl63zwxdlpx55nt,314.507632
cosmos1vu7lwugryuqwq9vn3987hx3vv3meffx8jcpl97,1.229112
cosmos17am7zeg8mrycf6am8hwfgduddvlv7a3y5ekzdk,399.992469
cosmos1x4yjh3f8saljz67vutmvqyw88w67jz9u6crwqn,28.961
cosmos13mlfstmel4ks7xy2mhxf7dy2ygzapy48ycc4ca,0.000001
cosmos1uleurncual8p4wlpkm3ugqlvrcvhzk29nsnry5,35.794
cosmos1ydwgth2gg2xvh3z880nct0mzl4u3gcs5nkv2el,18.927233
cosmos1fmquu7y7t8rhnqgfrk0qv8zd6xefu4s8rnw03t,91
cosmos1qfe3ltw9txjh6nz3hk9nd679updu8cmh9h4w0k,1.093715
cosmos1dryutyjm8d3m7z6kengnpr3m6qp9fyyvav4ch5,45.59
cosmos106jjltcnsp22ev8rnktdw4v37nuha4kt5q5aw7,37.654367
cosmos19fz4wlkwgk5geapfraanyd9c0gmglz58ngc9qr,4.8925
cosmos1898m20vfk4z3uxtlcj99g08jpuan7kjy6ujvy3,0.5
cosmos1fqtv4cupdnt6h6c6kznekthpw3dgl7hyr9kjrz,0.000001
cosmos129wk9qfkhkfgp0yzp9xqqjm8yh33j9stmjzypp,0.000001
cosmos1nlqpyptjfq8tj98xvhe6a287gyel7kyrlrhhfv,220.56109
cosmos1p9q5f5x2crnm4qy68zv0eya65xk3m3aw8ua33j,0.009999
cosmos1raqler2p94fam6mtfq0q2hq7hkg208v50y8ky2,39.33911
cosmos1ah0k9dqtfe6lskal8zw3qd2ff0smj9f6cym328,126.828726
cosmos1xmm5k0symkd648j20hgm94yp0rg8varf53w2zd,250.32811900000002
cosmos1lu2qtcqq4lva2ycqgumtjzxpk7gymj2e046qmu,10170.004944
cosmos1d5r48a0ghkcg3979rp6e3tpgcwc75amcp5jckj,14
cosmos17e39xt8vjm4z980leg3s3j7g67tsm4qqpm9a7j,102.209
cosmos19m6w3z4v6lk5lcnzyfrkxgsx3t45vtq354j7ej,930
cosmos184qvvlp4dnawn4sjg652j6eta333wyt86dmtqz,0.000001
cosmos1k7qev6r622vh7nlpu4ymgcfds90s2nr5c47ax2,0.007
cosmos1trl6nmg9z5d4dnpwzz2pyxw2nyt7nwscjmur86,32.565165
cosmos13csznqndxrcph93wtag5fad2tpdqlvx53gph2e,59.228738
cosmos1hdh5xna5h5sp7djfxr4vu4qkf7w6psww80lqrj,10
cosmos187fzn0h8vg37r2sxu6n5352kcfqlh37qvcqjc3,120.45584
cosmos18jq7jpe24epxc7kedh87tyvfsnnvj9uqtp6te4,25
cosmos1cfjleuk47jt5zhjytzdl6vavuzl8d94muhqna2,0.003181
cosmos1tjmv5jhatmnzmlecrvhw36gea54jz95yk7vr25,1.896518
cosmos1y6qxn5fkzgmzhtdqfyqvnmjsp0hxsdlq8av0yx,21.314973
cosmos138gsh528t57gqhm4dj86e566rykv8zxrazrsup,7.976545
cosmos1a8a2vyteud6jqyst79zejvhsm4s9zct58838ew,772.594796
cosmos1w0r50z8lztsw0687ma5g4vcules5s9q80mlc3a,0.000621
cosmos1vymvxg8vcmfmtt3e6ahscheqjrg034zqe3wn6t,42
cosmos128zq89g4npkv0unu47yv4kvd6x7r2euwslw62v,53.387455
cosmos139s7s76j20339tj5trajmygs6yufmd3a42qnh4,12.887074
cosmos1yu2thpg3zu5zrtqde9n3gnqa0eq60q4anadt03,0.943643
